'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'11/30/2004', 54.779999, 205.0, 28.80020499999955, 11229.899795, 11258.699999999999, -15496.403265306128
'12/1/2004', 55.59, 205.0, 28.80020499999955, 11395.95, 11424.750205, -15330.353060306126
'12/2/2004', 55.360001, 205.0, 28.80020499999955, 11348.800205, 11377.60041, -15377.502855306127
'12/3/2004', 55.529999, 205.0, 28.80020499999955, 11383.649795, 11412.449999999999, -15342.653265306128
'12/6/2004', 55.25, 205.0, 28.80020499999955, 11326.25, 11355.050205, -15400.053060306127
'12/7/2004', 54.43, 205.0, 28.80020499999955, 11158.15, 11186.950205, -15568.153060306127
'12/8/2004', 54.540001, 205.0, 28.80020499999955, 11180.700205, 11209.500409999999, -15545.602855306128
'12/9/2004', 54.540001, 205.0, 28.80020499999955, 11180.700205, 11209.500409999999, -15545.602855306128
'12/10/2004', 54.77, 205.0, 28.80020499999955, 11227.85, 11256.650205, -15498.453060306127
'12/13/2004', 55.330002, 205.0, 28.80020499999955, 11342.65041, 11371.450615, -15383.652650306127
'12/14/2004', 55.720001, 205.0, 28.80020499999955, 11422.600205, 11451.40041, -15303.702855306126
'12/15/2004', 56.16, 205.0, 28.80020499999955, 11512.8, 11541.600204999999, -15213.503060306128
'12/16/2004', 55.84, 205.0, 28.80020499999955, 11447.2, 11476.000205, -15279.103060306126
'12/17/2004', 55.75, 205.0, 28.80020499999955, 11428.75, 11457.550205, -15297.553060306127
'12/20/2004', 55.450001, 205.0, 28.80020499999955, 11367.250205, 11396.05041, -15359.052855306127
'12/21/2004', 56.080002, 205.0, 28.80020499999955, 11496.40041, 11525.200615, -15229.902650306127
'12/22/2004', 56.310001, 205.0, 28.80020499999955, 11543.550205, 11572.35041, -15182.752855306127
'12/23/2004', 56.48, 205.0, 28.80020499999955, 11578.4, 11607.200205, -15147.903060306127
'12/27/2004', 55.360001, 205.0, 28.80020499999955, 11348.800205, 11377.60041, -15377.502855306127
'12/28/2004', 55.990002, 205.0, 28.80020499999955, 11477.95041, 11506.750614999999, -15248.352650306128
'12/29/2004', 56.16, 205.0, 28.80020499999955, 11512.8, 11541.600204999999, -15213.503060306128
'12/30/2004', 56.0, 205.0, 28.80020499999955, 11480.0, 11508.800205, -15246.303060306127
'12/31/2004', 56.16, 205.0, 28.80020499999955, 11512.8, 11541.600204999999, -15213.503060306128
'1/3/2005', 55.209999, 205.0, 28.80020499999955, 11318.049795, 11346.85, -15408.253265306126
'1/4/2005', 54.119999, 205.0, 28.80020499999955, 11094.599795, 11123.4, -15631.703265306127
'1/5/2005', 53.25, 205.0, 28.80020499999955, 10916.25, 10945.050205, -15810.053060306127
'1/6/2005', 53.639999, 205.0, 28.80020499999955, 10996.199795, 11025.0, -15730.103265306127
'1/7/2005', 53.099998, 205.0, 28.80020499999955, 10885.49959, 10914.299794999999, -15840.803470306128
'1/10/2005', 53.73, 205.0, 28.80020499999955, 11014.65, 11043.450205, -15711.653060306127
'1/11/2005', 52.98, 205.0, 28.80020499999955, 10860.9, 10889.700205, -15865.403060306127
