'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'11/15/2002', 91.400002, 70.0, 64.375, 6398.00014, 6462.37514, -9752.150480971208
'11/18/2002', 90.480003, 70.0, 64.375, 6333.60021, 6397.97521, -9816.55041097121
'11/19/2002', 90.360001, 70.0, 64.375, 6325.20007, 6389.57507, -9824.950550971207
'11/20/2002', 92.370003, 70.0, 64.375, 6465.90021, 6530.27521, -9684.250410971208
'11/21/2002', 94.089996, 70.0, 64.375, 6586.29972, 6650.67472, -9563.850900971207
'11/22/2002', 93.419998, 70.0, 64.375, 6539.39986, 6603.77486, -9610.750760971208
'11/25/2002', 93.480003, 70.0, 64.375, 6543.60021, 6607.97521, -9606.55041097121
'11/26/2002', 91.699997, 70.0, 64.375, 6418.99979, 6483.37479, -9731.150830971208
'11/27/2002', 94.279999, 70.0, 64.375, 6599.59993, 6663.97493, -9550.550690971208
'11/29/2002', 93.980003, 70.0, 64.375, 6578.60021, 6642.97521, -9571.55041097121
'12/2/2002', 94.129997, 70.0, 64.375, 6589.09979, 6653.47479, -9561.050830971208
'12/3/2002', 92.870003, 70.0, 64.375, 6500.90021, 6565.27521, -9649.250410971208
'12/4/2002', 92.449997, 70.0, 64.375, 6471.49979, 6535.87479, -9678.650830971208
'12/5/2002', 91.43, 70.0, 64.375, 6400.1, 6464.475, -9750.050620971208
'12/6/2002', 92.029999, 70.0, 64.375, 6442.09993, 6506.47493, -9708.050690971208
'12/9/2002', 89.5, 70.0, 64.375, 6265.0, 6329.375, -9885.150620971208
'12/10/2002', 90.699997, 70.0, 64.375, 6348.99979, 6413.37479, -9801.150830971208
'12/11/2002', 90.779999, 70.0, 64.375, 6354.59993, 6418.97493, -9795.550690971208
'12/12/2002', 90.769997, 70.0, 64.375, 6353.89979, 6418.27479, -9796.250830971207
'12/13/2002', 89.339996, 70.0, 64.375, 6253.79972, 6318.17472, -9896.350900971207
'12/16/2002', 91.650002, 70.0, 64.375, 6415.50014, 6479.87514, -9734.650480971208
'12/17/2002', 90.849998, 70.0, 64.375, 6359.49986, 6423.87486, -9790.650760971208
'12/18/2002', 89.800003, 70.0, 64.375, 6286.00021, 6350.37521, -9864.150410971208
'12/19/2002', 89.160004, 70.0, 64.375, 6241.20028, 6305.57528, -9908.950340971209
'12/20/2002', 89.989998, 70.0, 64.375, 6299.29986, 6363.67486, -9850.850760971207
'12/23/2002', 90.019997, 70.0, 64.375, 6301.39979, 6365.77479, -9848.750830971207
'12/24/2002', 89.349998, 70.0, 64.375, 6254.49986, 6318.87486, -9895.650760971208
'12/26/2002', 89.389999, 70.0, 64.375, 6257.29993, 6321.67493, -9892.850690971209
'12/27/2002', 87.379997, 70.0, 64.375, 6116.59979, 6180.97479, -10033.550830971208
'12/30/2002', 88.110001, 70.0, 64.375, 6167.70007, 6232.07507, -9982.450550971207
'12/31/2002', 88.230003, 70.0, 64.375, 6176.10021, 6240.47521, -9974.05041097121
'1/2/2003', 91.07, 70.0, 64.375, 6374.9, 6439.275, -9775.250620971208
'1/3/2003', 91.349998, 70.0, 64.375, 6394.49986, 6458.87486, -9755.650760971208
'1/6/2003', 92.959999, 70.0, 64.375, 6507.19993, 6571.57493, -9642.950690971207
'1/7/2003', 92.730003, 70.0, 64.375, 6491.10021, 6555.47521, -9659.05041097121
'1/8/2003', 91.389999, 70.0, 64.375, 6397.29993, 6461.67493, -9752.850690971209
'1/9/2003', 92.809998, 70.0, 64.375, 6496.69986, 6561.07486, -9653.45076097121
'1/10/2003', 93.059998, 70.0, 64.375, 6514.19986, 6578.57486, -9635.95076097121
'1/13/2003', 93.029999, 70.0, 64.375, 6512.09993, 6576.47493, -9638.050690971208
'1/14/2003', 93.330002, 70.0, 64.375, 6533.10014, 6597.47514, -9617.050480971207
'1/15/2003', 92.400002, 70.0, 64.375, 6468.00014, 6532.37514, -9682.150480971208
'1/16/2003', 92.019997, 70.0, 64.375, 6441.39979, 6505.77479, -9708.750830971207
'1/17/2003', 90.660004, 70.0, 64.375, 6346.20028, 6410.57528, -9803.950340971209
'1/21/2003', 89.25, 70.0, 64.375, 6247.5, 6311.875, -9902.650620971208
'1/22/2003', 88.169998, 70.0, 64.375, 6171.89986, 6236.27486, -9978.250760971208
'1/23/2003', 88.709999, 70.0, 64.375, 6209.69993, 6274.07493, -9940.450690971207
'1/24/2003', 86.379997, 70.0, 64.375, 6046.59979, 6110.97479, -10103.550830971208
'1/27/2003', 85.199997, 70.0, 64.375, 5963.99979, 6028.37479, -10186.150830971208
'1/28/2003', 85.830002, 70.0, 64.375, 6008.10014, 6072.47514, -10142.050480971207
'1/29/2003', 86.480003, 70.0, 64.375, 6053.60021, 6117.97521, -10096.55041097121
'1/30/2003', 84.43, 70.0, 64.375, 5910.1, 5974.475, -10240.050620971208
'1/31/2003', 86.059998, 70.0, 64.375, 6024.19986, 6088.57486, -10125.95076097121
'2/3/2003', 86.230003, 70.0, 64.375, 6036.10021, 6100.47521, -10114.05041097121
'2/4/2003', 85.379997, 70.0, 64.375, 5976.59979, 6040.97479, -10173.550830971208
'2/5/2003', 84.849998, 70.0, 64.375, 5939.49986, 6003.87486, -10210.650760971208
'2/6/2003', 84.449997, 70.0, 64.375, 5911.49979, 5975.87479, -10238.650830971208
'2/7/2003', 83.419998, 70.0, 64.375, 5839.39986, 5903.77486, -10310.750760971208
'2/10/2003', 84.010002, 70.0, 64.375, 5880.70014, 5945.07514, -10269.450480971209
'2/11/2003', 83.43, 70.0, 64.375, 5840.1, 5904.475, -10310.050620971208
'2/12/2003', 82.099998, 70.0, 64.375, 5746.99986, 5811.37486, -10403.150760971208
'2/13/2003', 82.349998, 70.0, 64.375, 5764.49986, 5828.87486, -10385.650760971208
'2/14/2003', 84.150002, 70.0, 64.375, 5890.50014, 5954.87514, -10259.650480971208
'2/18/2003', 85.629997, 70.0, 64.375, 5994.09979, 6058.47479, -10156.050830971208
'2/19/2003', 85.18, 70.0, 64.375, 5962.6, 6026.975, -10187.550620971208
'2/20/2003', 84.330002, 70.0, 64.375, 5903.10014, 5967.47514, -10247.050480971207
'2/21/2003', 85.18, 70.0, 64.375, 5962.6, 6026.975, -10187.550620971208
'2/24/2003', 83.800003, 70.0, 64.375, 5866.00021, 5930.37521, -10284.150410971208
'2/25/2003', 84.470001, 70.0, 64.375, 5912.90007, 5977.27507, -10237.250550971208
'2/26/2003', 83.239998, 70.0, 64.375, 5826.79986, 5891.17486, -10323.350760971207
'2/27/2003', 84.339996, 70.0, 64.375, 5903.79972, 5968.17472, -10246.350900971207
'2/28/2003', 84.900002, 70.0, 64.375, 5943.00014, 6007.37514, -10207.150480971208
'3/3/2003', 84.089996, 70.0, 64.375, 5886.29972, 5950.67472, -10263.850900971207
'3/4/2003', 82.75, 70.0, 64.375, 5792.5, 5856.875, -10357.650620971208
'3/5/2003', 83.449997, 70.0, 64.375, 5841.49979, 5905.87479, -10308.650830971208
'3/6/2003', 82.75, 70.0, 64.375, 5792.5, 5856.875, -10357.650620971208
'3/7/2003', 83.32, 70.0, 64.375, 5832.4, 5896.775, -10317.750620971208
'3/10/2003', 81.32, 70.0, 64.375, 5692.4, 5756.775, -10457.750620971208
'3/11/2003', 80.519997, 70.0, 64.375, 5636.39979, 5700.77479, -10513.750830971207
'3/12/2003', 81.059998, 70.0, 64.375, 5674.19986, 5738.57486, -10475.95076097121
'3/13/2003', 83.860001, 70.0, 64.375, 5870.20007, 5934.57507, -10279.950550971207
'3/14/2003', 84.129997, 70.0, 64.375, 5889.09979, 5953.47479, -10261.050830971208
'3/17/2003', 86.779999, 70.0, 64.375, 6074.59993, 6138.97493, -10075.550690971208
'3/18/2003', 87.290001, 70.0, 64.375, 6110.30007, 6174.67507, -10039.850550971209
'3/19/2003', 87.959999, 70.0, 64.375, 6157.19993, 6221.57493, -9992.950690971207
'3/20/2003', 88.150002, 70.0, 64.375, 6170.50014, 6234.87514, -9979.650480971208
'3/21/2003', 89.669998, 70.0, 64.375, 6276.89986, 6341.27486, -9873.250760971208
'3/24/2003', 86.690002, 70.0, 64.375, 6068.30014, 6132.67514, -10081.850480971207
'3/25/2003', 87.519997, 70.0, 64.375, 6126.39979, 6190.77479, -10023.750830971207
'3/26/2003', 87.080002, 70.0, 64.375, 6095.60014, 6159.97514, -10054.550480971207
'3/27/2003', 87.150002, 70.0, 64.375, 6100.50014, 6164.87514, -10049.650480971208
'3/28/2003', 86.709999, 70.0, 64.375, 6069.69993, 6134.07493, -10080.450690971207
'3/31/2003', 84.739998, 70.0, 64.375, 5931.79986, 5996.17486, -10218.350760971207
'4/1/2003', 86.040001, 70.0, 64.375, 6022.80007, 6087.17507, -10127.350550971209
'4/2/2003', 88.120003, 70.0, 64.375, 6168.40021, 6232.77521, -9981.750410971208
'4/3/2003', 87.699997, 70.0, 64.375, 6138.99979, 6203.37479, -10011.150830971208
'4/4/2003', 88.220001, 70.0, 64.375, 6175.40007, 6239.77507, -9974.750550971208
'4/7/2003', 88.050003, 70.0, 64.375, 6163.50021, 6227.87521, -9986.650410971208
'4/8/2003', 88.190002, 70.0, 64.375, 6173.30014, 6237.67514, -9976.850480971207
'4/9/2003', 87.029999, 70.0, 64.375, 6092.09993, 6156.47493, -10058.050690971208
'4/10/2003', 87.510002, 70.0, 64.375, 6125.70014, 6190.07514, -10024.450480971209
'4/11/2003', 87.150002, 70.0, 64.375, 6100.50014, 6164.87514, -10049.650480971208
'4/14/2003', 88.949997, 70.0, 64.375, 6226.49979, 6290.87479, -9923.650830971208
'4/15/2003', 89.779999, 70.0, 64.375, 6284.59993, 6348.97493, -9865.550690971208
'4/16/2003', 88.25, 70.0, 64.375, 6177.5, 6241.875, -9972.650620971208
'4/17/2003', 89.559998, 70.0, 64.375, 6269.19986, 6333.57486, -9880.95076097121
'4/21/2003', 89.650002, 70.0, 64.375, 6275.50014, 6339.87514, -9874.650480971208
'4/22/2003', 91.339996, 70.0, 64.375, 6393.79972, 6458.17472, -9756.350900971207
'4/23/2003', 92.18, 70.0, 64.375, 6452.6, 6516.975, -9697.550620971208
'4/24/2003', 91.360001, 70.0, 64.375, 6395.20007, 6459.57507, -9754.950550971207
'4/25/2003', 90.230003, 70.0, 64.375, 6316.10021, 6380.47521, -9834.05041097121
'4/28/2003', 91.790001, 70.0, 64.375, 6425.30007, 6489.67507, -9724.850550971209
'4/29/2003', 92.110001, 70.0, 64.375, 6447.70007, 6512.07507, -9702.450550971207
'4/30/2003', 91.910004, 70.0, 64.375, 6433.70028, 6498.07528, -9716.450340971209
'5/1/2003', 91.900002, 70.0, 64.375, 6433.00014, 6497.37514, -9717.150480971208
'5/2/2003', 93.209999, 70.0, 64.375, 6524.69993, 6589.07493, -9625.450690971207
'5/5/2003', 93.029999, 70.0, 64.375, 6512.09993, 6576.47493, -9638.050690971208
'5/6/2003', 93.910004, 70.0, 64.375, 6573.70028, 6638.07528, -9576.450340971209
'5/7/2003', 93.389999, 70.0, 64.375, 6537.29993, 6601.67493, -9612.850690971209
'5/8/2003', 92.449997, 70.0, 64.375, 6471.49979, 6535.87479, -9678.650830971208
'5/9/2003', 93.730003, 70.0, 64.375, 6561.10021, 6625.47521, -9589.05041097121
'5/12/2003', 94.879997, 70.0, 64.375, 6641.59979, 6705.97479, -9508.550830971208
'5/13/2003', 94.709999, 70.0, 64.375, 6629.69993, 6694.07493, -9520.450690971207
'5/14/2003', 94.510002, 70.0, 64.375, 6615.70014, 6680.07514, -9534.450480971209
'5/15/2003', 95.110001, 70.0, 64.375, 6657.70007, 6722.07507, -9492.450550971207
'5/16/2003', 94.870003, 70.0, 64.375, 6640.90021, 6705.27521, -9509.250410971208
'5/19/2003', 92.650002, 70.0, 64.375, 6485.50014, 6549.87514, -9664.650480971208
'5/20/2003', 92.459999, 70.0, 64.375, 6472.19993, 6536.57493, -9677.950690971207
'5/21/2003', 92.650002, 70.0, 64.375, 6485.50014, 6549.87514, -9664.650480971208
'5/22/2003', 93.57, 70.0, 64.375, 6549.9, 6614.275, -9600.250620971208
'5/23/2003', 93.760002, 70.0, 64.375, 6563.20014, 6627.57514, -9586.950480971209
'5/27/2003', 95.400002, 70.0, 64.375, 6678.00014, 6742.37514, -9472.150480971208
'5/28/2003', 95.669998, 70.0, 64.375, 6696.89986, 6761.27486, -9453.250760971208
'5/29/2003', 95.419998, 70.0, 64.375, 6679.39986, 6743.77486, -9470.750760971208
'5/30/2003', 96.949997, 70.0, 64.375, 6786.49979, 6850.87479, -9363.650830971208
'6/2/2003', 97.349998, 70.0, 64.375, 6814.49986, 6878.87486, -9335.650760971208
'6/3/2003', 97.75, 70.0, 64.375, 6842.5, 6906.875, -9307.650620971208
'6/4/2003', 99.160004, 70.0, 64.375, 6941.20028, 7005.57528, -9208.950340971209
'6/5/2003', 99.650002, 70.0, 64.375, 6975.50014, 7039.87514, -9174.650480971208
'6/6/2003', 99.260002, 70.0, 64.375, 6948.20014, 7012.57514, -9201.950480971209
'6/9/2003', 98.25, 70.0, 64.375, 6877.5, 6941.875, -9272.650620971208
'6/10/2003', 99.25, 70.0, 64.375, 6947.5, 7011.875, -9202.650620971208
'6/11/2003', 100.300003, 70.0, 64.375, 7021.00021, 7085.37521, -9129.150410971208
'6/12/2003', 100.610001, 70.0, 64.375, 7042.70007, 7107.07507, -9107.450550971207
'6/13/2003', 99.559998, 70.0, 64.375, 6969.19986, 7033.57486, -9180.95076097121
'6/16/2003', 101.660004, 70.0, 64.375, 7116.20028, 7180.57528, -9033.950340971209
'6/17/2003', 101.660004, 70.0, 64.375, 7116.20028, 7180.57528, -9033.950340971209
'6/18/2003', 101.57, 70.0, 64.375, 7109.9, 7174.275, -9040.250620971208
'6/19/2003', 100.019997, 70.0, 64.375, 7001.39979, 7065.77479, -9148.750830971207
'6/20/2003', 99.440002, 70.0, 64.375, 6960.80014, 7025.17514, -9189.350480971207
'6/23/2003', 98.419998, 70.0, 64.375, 6889.39986, 6953.77486, -9260.750760971208
'6/24/2003', 98.519997, 70.0, 64.375, 6896.39979, 6960.77479, -9253.750830971207
'6/25/2003', 97.529999, 70.0, 64.375, 6827.09993, 6891.47493, -9323.050690971208
'6/26/2003', 98.800003, 70.0, 64.375, 6916.00021, 6980.37521, -9234.150410971208
'6/27/2003', 97.660004, 70.0, 64.375, 6836.20028, 6900.57528, -9313.950340971209
'6/30/2003', 97.629997, 70.0, 64.375, 6834.09979, 6898.47479, -9316.050830971208
'7/1/2003', 98.529999, 70.0, 64.375, 6897.09993, 6961.47493, -9253.050690971208
'7/2/2003', 99.769997, 70.0, 64.375, 6983.89979, 7048.27479, -9166.250830971207
'7/3/2003', 98.739998, 70.0, 64.375, 6911.79986, 6976.17486, -9238.350760971207
'7/7/2003', 100.699997, 70.0, 64.375, 7048.99979, 7113.37479, -9101.150830971208
'7/8/2003', 101.150002, 70.0, 64.375, 7080.50014, 7144.87514, -9069.650480971208
'7/9/2003', 100.580002, 70.0, 64.375, 7040.60014, 7104.97514, -9109.550480971207
'7/10/2003', 99.300003, 70.0, 64.375, 6951.00021, 7015.37521, -9199.150410971208
'7/11/2003', 100.239998, 70.0, 64.375, 7016.79986, 7081.17486, -9133.350760971207
'7/14/2003', 100.730003, 70.0, 64.375, 7051.10021, 7115.47521, -9099.05041097121
'7/15/2003', 100.510002, 70.0, 64.375, 7035.70014, 7100.07514, -9114.450480971209
'7/16/2003', 99.919998, 70.0, 64.375, 6994.39986, 7058.77486, -9155.750760971208
'7/17/2003', 98.5, 70.0, 64.375, 6895.0, 6959.375, -9255.150620971208
'7/18/2003', 99.510002, 70.0, 64.375, 6965.70014, 7030.07514, -9184.450480971209
'7/21/2003', 98.279999, 70.0, 64.375, 6879.59993, 6943.97493, -9270.550690971208
'7/22/2003', 99.169998, 70.0, 64.375, 6941.89986, 7006.27486, -9208.250760971208
'7/23/2003', 99.239998, 70.0, 64.375, 6946.79986, 7011.17486, -9203.350760971207
'7/24/2003', 98.489998, 70.0, 64.375, 6894.29986, 6958.67486, -9255.850760971207
'7/25/2003', 100.230003, 70.0, 64.375, 7016.10021, 7080.47521, -9134.05041097121
'7/28/2003', 99.860001, 70.0, 64.375, 6990.20007, 7054.57507, -9159.950550971207
'7/29/2003', 99.400002, 70.0, 64.375, 6958.00014, 7022.37514, -9192.150480971208
'7/30/2003', 99.160004, 70.0, 64.375, 6941.20028, 7005.57528, -9208.950340971209
'7/31/2003', 99.389999, 70.0, 64.375, 6957.29993, 7021.67493, -9192.850690971209
'8/1/2003', 98.510002, 70.0, 64.375, 6895.70014, 6960.07514, -9254.450480971209
'8/4/2003', 98.510002, 70.0, 64.375, 6895.70014, 6960.07514, -9254.450480971209
'8/5/2003', 96.419998, 70.0, 64.375, 6749.39986, 6813.77486, -9400.750760971208
'8/6/2003', 96.980003, 70.0, 64.375, 6788.60021, 6852.97521, -9361.55041097121
'8/7/2003', 98.0, 70.0, 64.375, 6860.0, 6924.375, -9290.150620971208
'8/8/2003', 98.279999, 70.0, 64.375, 6879.59993, 6943.97493, -9270.550690971208
'8/11/2003', 98.650002, 70.0, 64.375, 6905.50014, 6969.87514, -9244.650480971208
'8/12/2003', 99.550003, 70.0, 64.375, 6968.50021, 7032.87521, -9181.650410971208
'8/13/2003', 99.040001, 70.0, 64.375, 6932.80007, 6997.17507, -9217.350550971209
'8/14/2003', 99.309998, 70.0, 64.375, 6951.69986, 7016.07486, -9198.45076097121
'8/15/2003', 99.620003, 70.0, 64.375, 6973.40021, 7037.77521, -9176.750410971208
'8/18/2003', 100.480003, 70.0, 64.375, 7033.60021, 7097.97521, -9116.55041097121
'8/19/2003', 100.860001, 70.0, 64.375, 7060.20007, 7124.57507, -9089.950550971207
'8/20/2003', 100.449997, 70.0, 64.375, 7031.49979, 7095.87479, -9118.650830971208
'8/21/2003', 100.769997, 70.0, 64.375, 7053.89979, 7118.27479, -9096.250830971207
'8/22/2003', 99.769997, 70.0, 64.375, 6983.89979, 7048.27479, -9166.250830971207
'8/25/2003', 99.93, 70.0, 64.375, 6995.1, 7059.475, -9155.050620971208
'8/26/2003', 100.110001, 70.0, 64.375, 7007.70007, 7072.07507, -9142.450550971207
'8/27/2003', 100.139999, 70.0, 64.375, 7009.79993, 7074.17493, -9140.350690971209
'8/28/2003', 100.760002, 70.0, 64.375, 7053.20014, 7117.57514, -9096.950480971209
'8/29/2003', 101.440002, 70.0, 64.375, 7100.80014, 7165.17514, -9049.350480971207
'9/2/2003', 102.800003, 70.0, 64.375, 7196.00021, 7260.37521, -8954.150410971208
'9/3/2003', 103.360001, 70.0, 64.375, 7235.20007, 7299.57507, -8914.950550971207
'9/4/2003', 103.410004, 70.0, 64.375, 7238.70028, 7303.07528, -8911.450340971209
'9/5/2003', 102.830002, 70.0, 64.375, 7198.10014, 7262.47514, -8952.050480971207
'9/8/2003', 103.68, 70.0, 64.375, 7257.6, 7321.975, -8892.550620971208
'9/9/2003', 103.0, 70.0, 64.375, 7210.0, 7274.375, -8940.150620971208
'9/10/2003', 101.959999, 70.0, 64.375, 7137.19993, 7201.57493, -9012.950690971207
'9/11/2003', 102.260002, 70.0, 64.375, 7158.20014, 7222.57514, -8991.950480971209
'9/12/2003', 102.449997, 70.0, 64.375, 7171.49979, 7235.87479, -8978.650830971208
'9/15/2003', 102.089996, 70.0, 64.375, 7146.29972, 7210.67472, -9003.850900971207
'9/16/2003', 103.580002, 70.0, 64.375, 7250.60014, 7314.97514, -8899.550480971207
'9/17/2003', 103.379997, 70.0, 64.375, 7236.59979, 7300.97479, -8913.550830971208
'9/18/2003', 104.599998, 70.0, 64.375, 7321.99986, 7386.37486, -8828.150760971208
'9/19/2003', 103.669998, 70.0, 64.375, 7256.89986, 7321.27486, -8893.250760971208
'9/22/2003', 102.550003, 70.0, 64.375, 7178.50021, 7242.87521, -8971.650410971208
'9/23/2003', 102.940002, 70.0, 64.375, 7205.80014, 7270.17514, -8944.350480971207
'9/24/2003', 101.110001, 70.0, 64.375, 7077.70007, 7142.07507, -9072.450550971207
'9/25/2003', 100.279999, 70.0, 64.375, 7019.59993, 7083.97493, -9130.550690971208
'9/26/2003', 99.949997, 70.0, 64.375, 6996.49979, 7060.87479, -9153.650830971208
'9/29/2003', 100.93, 70.0, 64.375, 7065.1, 7129.475, -9085.050620971208
'9/30/2003', 99.949997, 70.0, 64.375, 6996.49979, 7060.87479, -9153.650830971208
'10/1/2003', 102.080002, 70.0, 64.375, 7145.60014, 7209.97514, -9004.550480971207
'10/2/2003', 102.449997, 70.0, 64.375, 7171.49979, 7235.87479, -8978.650830971208
'10/3/2003', 103.389999, 70.0, 64.375, 7237.29993, 7301.67493, -8912.850690971209
'10/6/2003', 103.860001, 70.0, 64.375, 7270.20007, 7334.57507, -8879.950550971207
'10/7/2003', 104.260002, 70.0, 64.375, 7298.20014, 7362.57514, -8851.950480971209
'10/8/2003', 104.0, 70.0, 64.375, 7280.0, 7344.375, -8870.150620971208
'10/9/2003', 104.279999, 70.0, 64.375, 7299.59993, 7363.97493, -8850.550690971208
'10/10/2003', 104.57, 70.0, 64.375, 7319.9, 7384.275, -8830.250620971208
'10/13/2003', 104.900002, 70.0, 64.375, 7343.00014, 7407.37514, -8807.150480971208
'10/14/2003', 105.269997, 70.0, 64.375, 7368.89979, 7433.27479, -8781.250830971207
'10/15/2003', 104.989998, 70.0, 64.375, 7349.29986, 7413.67486, -8800.850760971207
'10/16/2003', 105.410004, 70.0, 64.375, 7378.70028, 7443.07528, -8771.450340971209
'10/17/2003', 104.260002, 70.0, 64.375, 7298.20014, 7362.57514, -8851.950480971209
'10/20/2003', 105.040001, 70.0, 64.375, 7352.80007, 7417.17507, -8797.350550971209
'10/21/2003', 104.860001, 70.0, 64.375, 7340.20007, 7404.57507, -8809.950550971207
'10/22/2003', 103.540001, 70.0, 64.375, 7247.80007, 7312.17507, -8902.350550971209
'10/23/2003', 103.349998, 70.0, 64.375, 7234.49986, 7298.87486, -8915.650760971208
'10/24/2003', 103.580002, 70.0, 64.375, 7250.60014, 7314.97514, -8899.550480971207
'10/27/2003', 103.629997, 70.0, 64.375, 7254.09979, 7318.47479, -8896.050830971208
'10/28/2003', 105.040001, 70.0, 64.375, 7352.80007, 7417.17507, -8797.350550971209
'10/29/2003', 105.18, 70.0, 64.375, 7362.6, 7426.975, -8787.550620971208
'10/30/2003', 105.400002, 70.0, 64.375, 7378.00014, 7442.37514, -8772.150480971208
'10/31/2003', 105.300003, 70.0, 64.375, 7371.00021, 7435.37521, -8779.150410971208
'11/3/2003', 105.989998, 70.0, 64.375, 7419.29986, 7483.67486, -8730.850760971207
'11/4/2003', 105.760002, 70.0, 64.375, 7403.20014, 7467.57514, -8746.950480971209
'11/5/2003', 105.839996, 70.0, 64.375, 7408.79972, 7473.17472, -8741.350900971207
'11/6/2003', 106.400002, 70.0, 64.375, 7448.00014, 7512.37514, -8702.150480971208
'11/7/2003', 105.610001, 70.0, 64.375, 7392.70007, 7457.07507, -8757.450550971207
'11/10/2003', 105.18, 70.0, 64.375, 7362.6, 7426.975, -8787.550620971208
'11/11/2003', 105.150002, 70.0, 64.375, 7360.50014, 7424.87514, -8789.650480971208
'11/12/2003', 106.330002, 70.0, 64.375, 7443.10014, 7507.47514, -8707.050480971207
'11/13/2003', 106.360001, 70.0, 64.375, 7445.20007, 7509.57507, -8704.950550971207
'11/14/2003', 105.459999, 70.0, 64.375, 7382.19993, 7446.57493, -8767.950690971207
'11/17/2003', 104.93, 70.0, 64.375, 7345.1, 7409.475, -8805.050620971208
'11/18/2003', 103.839996, 70.0, 64.375, 7268.79972, 7333.17472, -8881.350900971207
'11/19/2003', 104.720001, 70.0, 64.375, 7330.40007, 7394.77507, -8819.750550971208
'11/20/2003', 103.779999, 70.0, 64.375, 7264.59993, 7328.97493, -8885.550690971208
'11/21/2003', 104.209999, 70.0, 64.375, 7294.69993, 7359.07493, -8855.450690971207
'11/24/2003', 105.589996, 70.0, 64.375, 7391.29972, 7455.67472, -8758.850900971207
'11/25/2003', 105.989998, 70.0, 64.375, 7419.29986, 7483.67486, -8730.850760971207
'11/26/2003', 106.370003, 70.0, 64.375, 7445.90021, 7510.27521, -8704.250410971208
'11/28/2003', 106.449997, 70.0, 64.375, 7451.49979, 7515.87479, -8698.650830971208
'12/1/2003', 107.599998, 70.0, 64.375, 7531.99986, 7596.37486, -8618.150760971208
'12/2/2003', 107.330002, 70.0, 64.375, 7513.10014, 7577.47514, -8637.050480971207
'12/3/2003', 107.160004, 70.0, 64.375, 7501.20028, 7565.57528, -8648.950340971209
'12/4/2003', 107.599998, 70.0, 64.375, 7531.99986, 7596.37486, -8618.150760971208
'12/5/2003', 106.849998, 70.0, 64.375, 7479.49986, 7543.87486, -8670.650760971208
'12/8/2003', 107.57, 70.0, 64.375, 7529.9, 7594.275, -8620.250620971208
'12/9/2003', 106.739998, 70.0, 64.375, 7471.79986, 7536.17486, -8678.350760971207
'12/10/2003', 106.730003, 70.0, 64.375, 7471.10021, 7535.47521, -8679.05041097121
'12/11/2003', 107.93, 70.0, 64.375, 7555.1, 7619.475, -8595.050620971208
'12/12/2003', 108.139999, 70.0, 64.375, 7569.79993, 7634.17493, -8580.350690971209
'12/15/2003', 107.599998, 70.0, 64.375, 7531.99986, 7596.37486, -8618.150760971208
'12/16/2003', 108.160004, 70.0, 64.375, 7571.20028, 7635.57528, -8578.950340971209
'12/17/2003', 108.5, 70.0, 64.375, 7595.0, 7659.375, -8555.150620971208
'12/18/2003', 109.720001, 70.0, 64.375, 7680.40007, 7744.77507, -8469.750550971208
'12/19/2003', 108.900002, 70.0, 64.375, 7623.00014, 7687.37514, -8527.150480971208
'12/22/2003', 109.660004, 70.0, 64.375, 7676.20028, 7740.57528, -8473.950340971209
'12/23/2003', 109.730003, 70.0, 64.375, 7681.10021, 7745.47521, -8469.05041097121
'12/24/2003', 109.620003, 70.0, 64.375, 7673.40021, 7737.77521, -8476.750410971208
'12/26/2003', 109.699997, 70.0, 64.375, 7678.99979, 7743.37479, -8471.150830971208
'12/29/2003', 111.160004, 70.0, 64.375, 7781.20028, 7845.57528, -8368.950340971209
'12/30/2003', 111.18, 70.0, 64.375, 7782.6, 7846.975, -8367.550620971208
'12/31/2003', 111.279999, 70.0, 64.375, 7789.59993, 7853.97493, -8360.550690971208
'1/2/2004', 111.230003, 70.0, 64.375, 7786.10021, 7850.47521, -8364.05041097121
'1/5/2004', 112.440002, 70.0, 64.375, 7870.80014, 7935.17514, -8279.350480971207
'1/6/2004', 112.550003, 70.0, 64.375, 7878.50021, 7942.87521, -8271.650410971208
'1/7/2004', 112.93, 70.0, 64.375, 7905.1, 7969.475, -8245.050620971208
'1/8/2004', 113.379997, 70.0, 64.375, 7936.59979, 8000.97479, -8213.550830971208
'1/9/2004', 112.389999, 70.0, 64.375, 7867.29993, 7931.67493, -8282.850690971209
'1/12/2004', 113.220001, 70.0, 64.375, 7925.40007, 7989.77507, -8224.750550971208
'1/13/2004', 112.559998, 70.0, 64.375, 7879.19986, 7943.57486, -8270.95076097121
'1/14/2004', 113.5, 70.0, 64.375, 7945.0, 8009.375, -8205.150620971208
'1/15/2004', 113.779999, 70.0, 64.375, 7964.59993, 8028.97493, -8185.550690971208
'1/16/2004', 114.230003, 70.0, 64.375, 7996.10021, 8060.47521, -8154.050410971208
'1/20/2004', 114.199997, 70.0, 64.375, 7993.99979, 8058.37479, -8156.150830971208
'1/21/2004', 115.099998, 70.0, 64.375, 8056.99986, 8121.37486, -8093.150760971208
'1/22/2004', 114.800003, 70.0, 64.375, 8036.00021, 8100.37521, -8114.150410971208
'1/23/2004', 114.43, 70.0, 64.375, 8010.1, 8074.475, -8140.0506209712075
'1/26/2004', 115.870003, 70.0, 64.375, 8110.90021, 8175.27521, -8039.250410971208
